NoHand,AAo,AKs,AQs,AJs,ATs,A9s,A8s,A7s,A6s,A5s,A4s,A3s,A2s,KAo,KKo,KQs,KJs,KTs,K9s,K8s,K7s,K6s,K5s,K4s,K3s,K2s,QAo,QKo,QQo,QJs,QTs,Q9s,Q8s,Q7s,Q6s,Q5s,Q4s,Q3s,Q2s,JAo,JKo,JQo,JJo,JTs,J9s,J8s,J7s,J6s,J5s,J4s,J3s,J2s,TAo,TKo,TQo,TJo,TTo,T9s,T8s,T7s,T6s,T5s,T4s,T3s,T2s,9Ao,9Ko,9Qo,9Jo,9To,99o,98s,97s,96s,95s,94s,93s,92s,8Ao,8Ko,8Qo,8Jo,8To,89o,88o,87s,86s,85s,84s,83s,82s,7Ao,7Ko,7Qo,7Jo,7To,79o,78o,77o,76s,75s,74s,73s,72s,6Ao,6Ko,6Qo,6Jo,6To,69o,68o,67o,66o,65s,64s,63s,62s,5Ao,5Ko,5Qo,5Jo,5To,59o,58o,57o,56o,55o,54s,53s,52s,4Ao,4Ko,4Qo,4Jo,4To,49o,48o,47o,46o,45o,44o,43s,42s,3Ao,3Ko,3Qo,3Jo,3To,39o,38o,37o,36o,35o,34o,33o,32s,2Ao,2Ko,2Qo,2Jo,2To,29o,28o,27o,26o,25o,24o,23o,22o
5940,0,0,0,0,0,726,351,0,0,0,351,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0,0,0,0,990,726,0,0,0,726,726,726,378,0,0,0,0,748,0,0,0,0,351,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,748,378,0,0,0,0,351,351,378,0,0,0,0,748,378,0,0,0,378,0,351,378,0,0,0,0,748,378,0,0,0,378,378,0
17820,0,0,0,0,0,2178,1053,0,0,1053,702,702,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,0,0,0,0,2970,2178,0,0,2178,1452,1452,1452,1134,0,0,0,0,2244,0,0,0,1053,702,702,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,2244,1134,0,0,0,702,702,702,756,0,0,0,0,1496,756,0,0,756,0,351,351,756,0,0,0,0,1496,756,0,0,756,378,0,351,756,0,0,0,0,1496,756,0,0,756,378,378,0
35640,0,0,0,0,0,4356,2106,0,2106,1053,1053,1053,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4488,0,0,0,0,5940,4356,0,4356,2178,2178,2178,2178,2268,0,0,0,0,4488,0,0,2106,1053,1053,1053,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,0,0,0,0,4488,2268,0,0,1053,1053,1053,1053,1134,0,0,0,0,2244,1134,0,1134,0,351,351,351,1134,0,0,0,0,2244,1134,0,1134,378,0,351,351,1134,0,0,0,0,2244,1134,0,1134,378,378,0,351,1134,0,0,0,0,2244,1134,0,1134,378,378,378,0
53460,0,0,0,0,0,6534,3159,3159,1053,1053,1404,1404,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6732,0,0,0,0,8910,6534,6534,2178,2178,2904,2904,2904,3402,0,0,0,0,6732,0,3159,1053,1053,1404,1404,1404,3402,0,0,0,0,6732,3402,0,1053,1053,1404,1404,1404,1134,0,0,0,0,2244,1134,1134,0,0,351,351,351,1134,0,0,0,0,2244,1134,1134,0,0,351,351,351,1512,0,0,0,0,2992,1512,1512,378,378,0,351,351,1512,0,0,0,0,2992,1512,1512,378,378,378,0,351,1512,0,0,0,0,2992,1512,1512,378,378,378,378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,0,0,0,0,351,726,0,0,0,0,351,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,726,0,0,0,0,351,351,351,748,0,0,0,748,990,0,0,0,0,726,726,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,378,748,0,0,0,0,0,351,351,378,0,0,0,378,748,0,0,0,0,378,0,351,378,0,0,0,378,748,0,0,0,0,378,378,0
17820,0,0,0,0,1053,2178,0,0,0,1053,702,702,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,2178,0,0,0,1053,702,702,702,2244,0,0,0,2244,2970,0,0,0,2178,1452,1452,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,0,1134,2244,0,0,0,0,702,702,702,756,0,0,0,756,1496,0,0,0,756,0,351,351,756,0,0,0,756,1496,0,0,0,756,378,0,351,756,0,0,0,756,1496,0,0,0,756,378,378,0
35640,0,0,0,0,2106,4356,0,0,2106,1053,1053,1053,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,0,0,0,0,4356,0,0,2106,1053,1053,1053,1053,4488,0,0,0,4488,5940,0,0,4356,2178,2178,2178,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,0,0,0,2268,4488,0,0,0,1053,1053,1053,1053,1134,0,0,0,1134,2244,0,0,1134,0,351,351,351,1134,0,0,0,1134,2244,0,0,1134,378,0,351,351,1134,0,0,0,1134,2244,0,0,1134,378,378,0,351,1134,0,0,0,1134,2244,0,0,1134,378,378,378,0
59400,0,0,0,0,3510,7260,0,3510,1404,1404,1404,1404,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,0,0,0,0,7260,0,3510,1404,1404,1404,1404,1404,7480,0,0,0,7480,9900,0,7260,2904,2904,2904,2904,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,0,0,0,3780,7480,0,0,1404,1404,1404,1404,1404,1512,0,0,0,1512,2992,0,1512,0,351,351,351,351,1512,0,0,0,1512,2992,0,1512,378,0,351,351,351,1512,0,0,0,1512,2992,0,1512,378,378,0,351,351,1512,0,0,0,1512,2992,0,1512,378,378,378,0,351,1512,0,0,0,1512,2992,0,1512,378,378,378,378,0
83160,0,0,0,0,4914,10164,4914,1404,1404,1755,1755,1755,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5292,0,0,0,0,10164,4914,1404,1404,1755,1755,1755,1755,10472,0,0,0,10472,13860,10164,2904,2904,3630,3630,3630,3630,5292,0,0,0,5292,10472,0,1404,1404,1755,1755,1755,1755,1512,0,0,0,1512,2992,1512,0,0,351,351,351,351,1512,0,0,0,1512,2992,1512,0,0,351,351,351,351,1890,0,0,0,1890,3740,1890,378,378,0,351,351,351,1890,0,0,0,1890,3740,1890,378,378,378,0,351,351,1890,0,0,0,1890,3740,1890,378,378,378,378,0,351,1890,0,0,0,1890,3740,1890,378,378,378,378,378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,0,0,0,351,0,726,0,0,0,0,351,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,726,0,0,0,0,351,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0,0,748,0,990,0,0,0,0,726,726,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,378,0,748,0,0,0,0,0,351,351,378,0,0,378,0,748,0,0,0,0,378,0,351,378,0,0,378,0,748,0,0,0,0,378,378,0
17820,0,0,0,1053,0,2178,0,0,0,1053,702,702,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,2178,0,0,0,1053,702,702,702,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,0,0,2244,0,2970,0,0,0,2178,1452,1452,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,1134,0,2244,0,0,0,0,702,702,702,756,0,0,756,0,1496,0,0,0,756,0,351,351,756,0,0,756,0,1496,0,0,0,756,378,0,351,756,0,0,756,0,1496,0,0,0,756,378,378,0
35640,0,0,0,2106,0,4356,0,0,2106,1053,1053,1053,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,0,0,0,0,4356,0,0,2106,1053,1053,1053,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,4488,0,0,4488,0,5940,0,0,4356,2178,2178,2178,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,0,0,2268,0,4488,0,0,0,1053,1053,1053,1053,1134,0,0,1134,0,2244,0,0,1134,0,351,351,351,1134,0,0,1134,0,2244,0,0,1134,378,0,351,351,1134,0,0,1134,0,2244,0,0,1134,378,378,0,351,1134,0,0,1134,0,2244,0,0,1134,378,378,378,0
59400,0,0,0,3510,0,7260,0,3510,1404,1404,1404,1404,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,0,0,0,0,7260,0,3510,1404,1404,1404,1404,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,7480,0,0,7480,0,9900,0,7260,2904,2904,2904,2904,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,0,0,3780,0,7480,0,0,1404,1404,1404,1404,1404,1512,0,0,1512,0,2992,0,1512,0,351,351,351,351,1512,0,0,1512,0,2992,0,1512,378,0,351,351,351,1512,0,0,1512,0,2992,0,1512,378,378,0,351,351,1512,0,0,1512,0,2992,0,1512,378,378,378,0,351,1512,0,0,1512,0,2992,0,1512,378,378,378,378,0
89100,0,0,0,5265,0,10890,5265,1755,1755,1755,1755,1755,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5670,0,0,0,0,10890,5265,1755,1755,1755,1755,1755,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,11220,0,0,11220,0,14850,10890,3630,3630,3630,3630,3630,3630,5670,0,0,5670,0,11220,0,1755,1755,1755,1755,1755,1755,1890,0,0,1890,0,3740,1890,0,351,351,351,351,351,1890,0,0,1890,0,3740,1890,378,0,351,351,351,351,1890,0,0,1890,0,3740,1890,378,378,0,351,351,351,1890,0,0,1890,0,3740,1890,378,378,378,0,351,351,1890,0,0,1890,0,3740,1890,378,378,378,378,0,351,1890,0,0,1890,0,3740,1890,378,378,378,378,378,0
118800,0,0,0,7020,7020,14520,1755,1755,2106,2106,2106,2106,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7560,0,0,0,7020,14520,1755,1755,2106,2106,2106,2106,2106,7560,0,0,7560,0,14520,1755,1755,2106,2106,2106,2106,2106,14960,0,0,14960,14960,19800,3630,3630,4356,4356,4356,4356,4356,1890,0,0,1890,1890,3740,0,0,351,351,351,351,351,1890,0,0,1890,1890,3740,0,0,351,351,351,351,351,2268,0,0,2268,2268,4488,378,378,0,351,351,351,351,2268,0,0,2268,2268,4488,378,378,378,0,351,351,351,2268,0,0,2268,2268,4488,378,378,378,378,0,351,351,2268,0,0,2268,2268,4488,378,378,378,378,378,0,351,2268,0,0,2268,2268,4488,378,378,378,378,378,378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,0,0,351,0,0,726,0,0,0,0,351,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,726,0,0,0,0,351,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0,748,0,0,990,0,0,0,0,726,726,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,378,0,0,748,0,0,0,0,0,351,351,378,0,378,0,0,748,0,0,0,0,378,0,351,378,0,378,0,0,748,0,0,0,0,378,378,0
17820,0,0,1053,0,0,2178,0,0,0,1053,702,702,702,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,2178,0,0,0,1053,702,702,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,0,2244,0,0,2970,0,0,0,2178,1452,1452,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,1134,0,0,2244,0,0,0,0,702,702,702,756,0,756,0,0,1496,0,0,0,756,0,351,351,756,0,756,0,0,1496,0,0,0,756,378,0,351,756,0,756,0,0,1496,0,0,0,756,378,378,0
35640,0,0,2106,0,0,4356,0,0,2106,1053,1053,1053,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,0,0,0,0,4356,0,0,2106,1053,1053,1053,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4488,0,4488,0,0,5940,0,0,4356,2178,2178,2178,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,0,2268,0,0,4488,0,0,0,1053,1053,1053,1053,1134,0,1134,0,0,2244,0,0,1134,0,351,351,351,1134,0,1134,0,0,2244,0,0,1134,378,0,351,351,1134,0,1134,0,0,2244,0,0,1134,378,378,0,351,1134,0,1134,0,0,2244,0,0,1134,378,378,378,0
59400,0,0,3510,0,0,7260,0,3510,1404,1404,1404,1404,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,0,0,0,0,7260,0,3510,1404,1404,1404,1404,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7480,0,7480,0,0,9900,0,7260,2904,2904,2904,2904,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,0,3780,0,0,7480,0,0,1404,1404,1404,1404,1404,1512,0,1512,0,0,2992,0,1512,0,351,351,351,351,1512,0,1512,0,0,2992,0,1512,378,0,351,351,351,1512,0,1512,0,0,2992,0,1512,378,378,0,351,351,1512,0,1512,0,0,2992,0,1512,378,378,378,0,351,1512,0,1512,0,0,2992,0,1512,378,378,378,378,0
89100,0,0,5265,0,0,10890,5265,1755,1755,1755,1755,1755,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,5670,0,0,0,0,10890,5265,1755,1755,1755,1755,1755,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11220,0,11220,0,0,14850,10890,3630,3630,3630,3630,3630,3630,5670,0,5670,0,0,11220,0,1755,1755,1755,1755,1755,1755,1890,0,1890,0,0,3740,1890,0,351,351,351,351,351,1890,0,1890,0,0,3740,1890,378,0,351,351,351,351,1890,0,1890,0,0,3740,1890,378,378,0,351,351,351,1890,0,1890,0,0,3740,1890,378,378,378,0,351,351,1890,0,1890,0,0,3740,1890,378,378,378,378,0,351,1890,0,1890,0,0,3740,1890,378,378,378,378,378,0
124740,0,0,7371,0,7371,15246,2106,2106,2106,2106,2106,2106,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,7938,0,0,0,7371,15246,2106,2106,2106,2106,2106,2106,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,7938,0,7938,0,0,15246,2106,2106,2106,2106,2106,2106,2106,15708,0,15708,0,15708,20790,4356,4356,4356,4356,4356,4356,4356,2268,0,2268,0,2268,4488,0,351,351,351,351,351,351,2268,0,2268,0,2268,4488,378,0,351,351,351,351,351,2268,0,2268,0,2268,4488,378,378,0,351,351,351,351,2268,0,2268,0,2268,4488,378,378,378,0,351,351,351,2268,0,2268,0,2268,4488,378,378,378,378,0,351,351,2268,0,2268,0,2268,4488,378,378,378,378,378,0,351,2268,0,2268,0,2268,4488,378,378,378,378,378,378,0
160380,0,0,9477,9477,2106,19602,2106,2457,2457,2457,2457,2457,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,10206,0,0,9477,2106,19602,2106,2457,2457,2457,2457,2457,2457,10206,0,10206,0,2106,19602,2106,2457,2457,2457,2457,2457,2457,2268,0,2268,2268,0,4356,0,351,351,351,351,351,351,20196,0,20196,20196,4488,26730,4356,5082,5082,5082,5082,5082,5082,2268,0,2268,2268,0,4488,0,351,351,351,351,351,351,2646,0,2646,2646,378,5236,378,0,351,351,351,351,351,2646,0,2646,2646,378,5236,378,378,0,351,351,351,351,2646,0,2646,2646,378,5236,378,378,378,0,351,351,351,2646,0,2646,2646,378,5236,378,378,378,378,0,351,351,2646,0,2646,2646,378,5236,378,378,378,378,378,0,351,2646,0,2646,2646,378,5236,378,378,378,378,378,378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,0,351,0,0,0,726,0,0,0,0,351,351,351,378,0,0,0,0,726,0,0,0,0,351,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,748,0,0,0,990,0,0,0,0,726,726,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,378,0,0,0,748,0,0,0,0,0,351,351,378,378,0,0,0,748,0,0,0,0,378,0,351,378,378,0,0,0,748,0,0,0,0,378,378,0
17820,0,1053,0,0,0,2178,0,0,0,1053,702,702,702,1134,0,0,0,0,2178,0,0,0,1053,702,702,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,2244,0,0,0,2970,0,0,0,2178,1452,1452,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,1134,0,0,0,2244,0,0,0,0,702,702,702,756,756,0,0,0,1496,0,0,0,756,0,351,351,756,756,0,0,0,1496,0,0,0,756,378,0,351,756,756,0,0,0,1496,0,0,0,756,378,378,0
35640,0,2106,0,0,0,4356,0,0,2106,1053,1053,1053,1053,2268,0,0,0,0,4356,0,0,2106,1053,1053,1053,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4488,4488,0,0,0,5940,0,0,4356,2178,2178,2178,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,2268,0,0,0,4488,0,0,0,1053,1053,1053,1053,1134,1134,0,0,0,2244,0,0,1134,0,351,351,351,1134,1134,0,0,0,2244,0,0,1134,378,0,351,351,1134,1134,0,0,0,2244,0,0,1134,378,378,0,351,1134,1134,0,0,0,2244,0,0,1134,378,378,378,0
59400,0,3510,0,0,0,7260,0,3510,1404,1404,1404,1404,1404,3780,0,0,0,0,7260,0,3510,1404,1404,1404,1404,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7480,7480,0,0,0,9900,0,7260,2904,2904,2904,2904,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,3780,0,0,0,7480,0,0,1404,1404,1404,1404,1404,1512,1512,0,0,0,2992,0,1512,0,351,351,351,351,1512,1512,0,0,0,2992,0,1512,378,0,351,351,351,1512,1512,0,0,0,2992,0,1512,378,378,0,351,351,1512,1512,0,0,0,2992,0,1512,378,378,378,0,351,1512,1512,0,0,0,2992,0,1512,378,378,378,378,0
89100,0,5265,0,0,0,10890,5265,1755,1755,1755,1755,1755,1755,5670,0,0,0,0,10890,5265,1755,1755,1755,1755,1755,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11220,11220,0,0,0,14850,10890,3630,3630,3630,3630,3630,3630,5670,5670,0,0,0,11220,0,1755,1755,1755,1755,1755,1755,1890,1890,0,0,0,3740,1890,0,351,351,351,351,351,1890,1890,0,0,0,3740,1890,378,0,351,351,351,351,1890,1890,0,0,0,3740,1890,378,378,0,351,351,351,1890,1890,0,0,0,3740,1890,378,378,378,0,351,351,1890,1890,0,0,0,3740,1890,378,378,378,378,0,351,1890,1890,0,0,0,3740,1890,378,378,378,378,378,0
